interventionDuration,isReIntervention,timezone,app,interventionType,resolution,timestamp,purpose
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1751678823.124426,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1751692370.6069078,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1751698238.389141,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1751700759.953083,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1751724319.223501,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1751725165.576445,放松
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1751730256.4352121,
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1751730283.791556,放松
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1751734031.428287,
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1751771491.8493838,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1751785885.4993448,放松
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1751790854.483192,
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1751790859.553893,
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1751790863.099627,
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1751790865.5020251,
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1751790905.877878,
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1751791171.304564,
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1751792617.164613,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1751803073.27687,
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1751803075.4060512,
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1751803147.42596,
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1751803649.954056,
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1751803654.31623,
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1751803657.237551,
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1751803671.639862,
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1751805305.95275,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1751806585.210398,
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1751812239.727653,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1751812379.811162,
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1751813192.36222,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1751817685.184842,
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1751817938.1937141,
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1751817945.618154,
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1751817952.0650558,
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1751817957.946595,
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1751847089.9128551,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1751847229.90817,逃跑/避开
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1751851624.3617911,放松
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1751852416.158386,
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1751856284.9556751,放松
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1751856455.3524098,
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1751859510.169127,
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1751865101.667904,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1751871743.0674539,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1751879645.343817,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1751891683.367743,放松
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1751891892.67723,
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1751891918.476022,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1751892381.160905,
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1751898484.1192842,
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1751898493.962572,
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1751898512.690026,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1751899707.133549,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1751901829.058103,
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1751901832.875684,
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1751901838.002058,
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1751901849.783562,
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1751903298.652915,逃跑/避开
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1751904035.085557,
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1751904050.1597981,搜索信息
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1751939826.645021,放松
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1751941397.560564,
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1751941399.709773,
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1751941413.818218,
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1751943091.639707,检查点赞
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1751944808.42051,
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1751947339.5426512,
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1751947377.807898,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1751951640.9394479,放松
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1751951784.318229,放松
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1751958029.135871,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1751963249.808999,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1751967563.498488,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1751970604.6868582,放松
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1751976208.631098,逃跑/避开
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1751976277.7300339,放松
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752025764.047573,
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752025802.1198921,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752035485.346922,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752044342.078915,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752047091.864675,
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752047119.333016,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752047829.0153952,
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752047883.3813372,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752048110.692955,无所事事
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752048728.211543,放松
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752048982.401229,逃跑/避开
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752061015.5147471,逃跑/避开
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752061472.363717,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752070249.825747,发布一些内容
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752072412.674917,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752110058.583139,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752118262.2050009,放松
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752120088.889303,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752123241.6062632,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752123449.9256492,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752128187.102191,发布一些内容
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752128252.581486,放松
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752128429.885006,
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752189951.1419148,逃跑/避开
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752204521.495191,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752206921.5919042,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752209439.647773,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752218067.997541,放松
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752222646.833396,放松
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752229543.35498,逃跑/避开
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752236134.1454802,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752248071.71496,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752285895.620883,放松
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752288655.179162,
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752295946.317645,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752296637.282572,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752305516.7107491,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752305930.8449101,
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752305972.352641,
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752306114.3565779,
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752306119.409768,
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752306121.6331291,
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752306137.966106,
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752306213.998935,逃跑/避开
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752306730.798332,放松
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752308182.552195,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752317094.578109,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752317574.046626,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752318650.397307,
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752337455.7407842,逃跑/避开
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752337524.769981,放松
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752369325.026876,留在循环中
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752371773.943156,
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752372165.247992,放松
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752377874.454863,发布一些内容
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752389919.181402,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752390160.3371382,放松
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752400406.7995272,逃跑/避开
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752448451.884861,
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752456119.185288,
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752460129.128654,
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752460161.523715,
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752460168.6666079,
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752460192.040004,逃跑/避开
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752460532.351265,
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752460677.70686,
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752464998.658716,
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752465069.611692,
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752465097.868789,放松
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752470525.388976,
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752470999.1964731,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752471087.841939,
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752471092.40337,
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752481034.0050058,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752481240.0707211,
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752502520.010808,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752506154.941036,逃跑/避开
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752536205.18496,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752536228.872652,逃跑/避开
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752539306.2516,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752539347.192363,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752540600.071321,
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752541166.857469,搜索信息
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752552773.362619,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752580241.166181,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752580400.0972471,放松
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752622658.506335,
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752623023.1575599,放松
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752625715.31571,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752630201.579526,搜索信息
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752636620.668443,
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752643117.038187,
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752643309.812201,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752643654.8796701,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752664595.820739,
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752664618.1952329,
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752664661.668112,无所事事
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752668280.9332519,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752677790.31897,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752713181.5355859,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752714404.811168,
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752725867.63889,逃跑/避开
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752726105.1565099,逃跑/避开
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752727805.590773,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752731996.692584,放松
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752732498.761889,逃跑/避开
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752738641.962745,
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752739135.444129,逃跑/避开
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752739902.0885038,放松
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752749219.9955611,放松
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752749264.2956681,
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752749286.641665,放松
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752760207.751713,放松
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752760363.9782639,
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752760370.8194551,
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752760378.064879,
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752760382.311473,
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752760385.1562572,
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752760386.940699,
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752760389.1002111,
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752760404.809696,
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752760785.953866,放松
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752761149.400908,
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752761172.2493591,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752761660.502232,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752762564.7573,
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752762579.731333,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752796195.2531018,放松
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752812097.7719522,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752814635.75405,
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752815703.247456,逃跑/避开
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752817336.4695802,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752817839.880379,逃跑/避开
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752829759.419958,逃跑/避开
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752831668.476949,
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752837085.2542539,
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752840938.0043721,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752845245.143127,
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752853041.343287,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752887256.7120261,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752887284.452932,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752896114.706943,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752896932.2780352,
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752899063.888067,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752900543.250498,
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752903269.7455401,跟踪暗恋对象
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752907966.9943218,放松
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752924332.736155,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752930096.1915998,
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752988355.952555,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752988426.365697,
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752988624.396245,发布一些内容
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1752998497.959649,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752999933.209807,
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752999936.4844089,
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1752999949.314467,
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1753055244.361843,放松
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1753061322.817234,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1753077999.994802,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1753096555.904584,
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1753096916.088245,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1753112914.0138478,
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1753112916.6184192,
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1753112918.774562,
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1753112979.4540129,
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1753151792.717183,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1753151831.475848,放松
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1753153642.617048,放松
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1753157820.514224,放松
6,False,Asia/Shanghai,weibo,breathingExercise,dismissedAppOpening,1753157913.298582,
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1753157931.900882,逃跑/避开
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1753158365.2327409,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1753158412.656441,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1753158465.817204,放松
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1753160239.4338942,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1753171167.655188,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1753184272.654525,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1753250518.626656,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1753260745.2605848,逃跑/避开
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1753271298.3516278,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1753314424.4238482,放松
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1753315669.353477,娱乐
6,False,Asia/Shanghai,weibo,breathingExercise,openedApp,1753315767.705299,放松
